year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2004,ARM,BIH,ALL,195999,0.00041%
2004,ARM,BLR,ALL,9244449.5,0.020%
2004,ARM,BLX,ALL,155034461.48,0.33%
2004,ARM,CHE,ALL,44676221.13,0.095%
2004,ARM,CZE,ALL,5917579.06,0.013%
2004,ARM,DEU,ALL,65003152.35,0.14%
2004,ARM,DNK,ALL,2161658.51,0.0046%
2004,ARM,ESP,ALL,6514611.45,0.014%
2004,ARM,EST,ALL,628733.48,0.0013%
2004,ARM,FIN,ALL,4168326.25,0.0088%
2004,ARM,FRA,ALL,21512555.43,0.046%
2004,ARM,GBR,ALL,95646499.6,0.20%
2004,ARM,GIB,ALL,152461.71,0.00032%
2004,ARM,GRC,ALL,33598635.44,0.071%
2004,ARM,HRV,ALL,245214.7,0.00052%
2004,ARM,HUN,ALL,4695435.08,0.0099%
2004,ARM,IRL,ALL,1170842.51,0.0025%
2004,ARM,ISL,ALL,373571.13,0.00079%
2004,ARM,ITA,ALL,51318118.04,0.11%
2004,ARM,LTU,ALL,1068692.85,0.0023%
2004,ARM,LVA,ALL,2000502.9,0.0042%
2004,ARM,MDA,ALL,2700214.35,0.0057%
2004,ARM,MKD,ALL,342030.09,0.00072%
2004,ARM,MLT,ALL,142057.22,0.00030%
2004,ARM,NLD,ALL,11355578.48,0.024%
2004,ARM,NOR,ALL,259347.58,0.00055%
2004,ARM,POL,ALL,5914547.51,0.013%
2004,ARM,PRT,ALL,1189855.6,0.0025%
2004,ARM,ROU,ALL,2265906.43,0.0048%
2004,ARM,RUS,ALL,189623168.71,0.40%
2004,ARM,SVK,ALL,4195331.03,0.0089%
2004,ARM,SVN,ALL,1221886.92,0.0026%
2004,ARM,SWE,ALL,3642862.87,0.0077%
2004,ARM,UKR,ALL,69792413.43,0.15%
2004,ARM,YUG,ALL,657173.28,0.0014%
2004,ARM,BHS,ALL,601143.33,0.0013%
2004,ARM,CAN,ALL,4166570.87,0.0088%
2004,ARM,CUB,ALL,1815647.12,0.0038%
2004,ARM,DMA,ALL,2185250.71,0.0046%
2004,ARM,DOM,ALL,2036694.9,0.0043%
2004,ARM,MEX,ALL,162031,0.00034%
2004,ARM,PAN,ALL,50534022.56,0.11%
2004,ARM,USA,ALL,103520769.13,0.22%
2004,ARM,VGB,ALL,9035767.67,0.019%
2004,ARM,AUS,ALL,3464231.24,0.0073%
2004,ARM,NZL,ALL,478135.26,0.0010%
2004,ARM,ARG,ALL,2221176.44,0.0047%
2004,ARM,BRA,ALL,9543840.67,0.020%
2004,ARM,PRY,ALL,142705.57,0.00030%
2004,ARM,URY,ALL,2006308.17,0.0042%
2004,ARM,XXA,ALL,973427.25,0.0021%
2005,ARM,EGY,ALL,185382.37,0.00039%
2005,ARM,ETH,ALL,4457,0.0000094%
2005,ARM,GHA,ALL,234024.37,0.00050%
2005,ARM,KEN,ALL,32110,0.000068%
2005,ARM,LBR,ALL,8629,0.000018%
2005,ARM,MWI,ALL,94526,0.00020%
2005,ARM,SEN,ALL,14635,0.000031%
2005,ARM,STP,ALL,7865,0.000017%
2005,ARM,SYC,ALL,8249,0.000017%
2005,ARM,TZA,ALL,8282.79,0.000018%
2005,ARM,UGA,ALL,32909,0.000070%
2005,ARM,ZAF,ALL,1122548.18,0.0024%
2005,ARM,ZMB,ALL,8256.55,0.000017%
2005,ARM,ARE,ALL,87935563.19,0.19%
2005,ARM,CHN,ALL,35938365.55,0.076%
2005,ARM,CYP,ALL,10511724.51,0.022%
2005,ARM,GEO,ALL,44449602.13,0.094%
2005,ARM,HKG,ALL,1886584.46,0.0040%
2005,ARM,IDN,ALL,964647.72,0.0020%
2005,ARM,IND,ALL,12097011.76,0.026%
2005,ARM,IRN,ALL,125488560.14,0.27%
2005,ARM,ISR,ALL,102618733.4,0.22%
2005,ARM,JOR,ALL,340224.14,0.00072%
2005,ARM,JPN,ALL,3033976.23,0.0064%
2005,ARM,KAZ,ALL,43297048.01,0.092%
2005,ARM,KGZ,ALL,958339.92,0.0020%
2005,ARM,KOR,ALL,5933792.32,0.013%
2005,ARM,LBN,ALL,10578384.35,0.022%
2005,ARM,LKA,ALL,554315.48,0.0012%
2005,ARM,MYS,ALL,1325474.14,0.0028%
2005,ARM,NPL,ALL,2351.73,0.0000050%
2005,ARM,OMN,ALL,41823,0.000089%
2005,ARM,PAK,ALL,664557.26,0.0014%
2005,ARM,QAT,ALL,5467,0.000012%
2005,ARM,SAU,ALL,433815,0.00092%
2005,ARM,SGP,ALL,1285182.04,0.0027%
2005,ARM,SYR,ALL,2175922.13,0.0046%
2005,ARM,THA,ALL,896868.98,0.0019%
2005,ARM,TKM,ALL,1075611.07,0.0023%
2005,ARM,TUR,ALL,52429633.35,0.11%
2005,ARM,UZB,ALL,1336443.38,0.0028%
2005,ARM,VNM,ALL,1481832.54,0.0031%
2005,ARM,XXB,ALL,988245,0.0021%
2005,ARM,AND,ALL,15451,0.000033%
2005,ARM,AUT,ALL,8718060.11,0.018%
2005,ARM,BGR,ALL,14699122.99,0.031%
2005,ARM,BIH,ALL,394693,0.00084%
2005,ARM,BLR,ALL,13371385.33,0.028%
2005,ARM,BLX,ALL,185702543.78,0.39%
2005,ARM,CHE,ALL,84957944.52,0.18%
2005,ARM,CZE,ALL,10344197.29,0.022%
2005,ARM,DEU,ALL,127382241.39,0.27%
2005,ARM,DNK,ALL,3905500.12,0.0083%
2005,ARM,ESP,ALL,9211255.8,0.019%
2005,ARM,EST,ALL,1091683.64,0.0023%
2005,ARM,FIN,ALL,5585769.94,0.012%
2005,ARM,FRA,ALL,52605807.25,0.11%
2005,ARM,GBR,ALL,80842099.51,0.17%
2005,ARM,GIB,ALL,510534.76,0.0011%
2005,ARM,GRC,ALL,41463630.28,0.088%
2005,ARM,HRV,ALL,409591.68,0.00087%
2005,ARM,HUN,ALL,6622228.01,0.014%
2005,ARM,IRL,ALL,1100569.06,0.0023%
2005,ARM,ISL,ALL,198838.29,0.00042%
2005,ARM,ITA,ALL,66483568.04,0.14%
2005,ARM,LTU,ALL,2197633.5,0.0047%
2005,ARM,LVA,ALL,1879509.57,0.0040%
2005,ARM,MDA,ALL,2414077.32,0.0051%
2005,ARM,MKD,ALL,194551.89,0.00041%
2005,ARM,MLT,ALL,214909.12,0.00045%
2005,ARM,NLD,ALL,13588135.16,0.029%
2005,ARM,NOR,ALL,167511.87,0.00035%
2005,ARM,POL,ALL,6362360.45,0.013%
2005,ARM,PRT,ALL,442378.57,0.00094%
2005,ARM,ROU,ALL,5053309.66,0.011%
2005,ARM,RUS,ALL,268264379.96,0.57%
2005,ARM,SRB,ALL,920494,0.0019%
2005,ARM,SVK,ALL,4922752.93,0.010%
2005,ARM,SVN,ALL,2971360.19,0.0063%
2005,ARM,SWE,ALL,2371532.36,0.0050%
2005,ARM,UKR,ALL,96122797.73,0.20%
2005,ARM,YUG,ALL,390651.44,0.00083%
2005,ARM,BHS,ALL,2121523.8,0.0045%
2005,ARM,BLZ,ALL,115785,0.00025%
2005,ARM,CAN,ALL,5673319.85,0.012%
2005,ARM,CUB,ALL,2190839.66,0.0046%
2005,ARM,CYM,ALL,72533.57,0.00015%
2005,ARM,DMA,ALL,2551814.25,0.0054%
2005,ARM,DOM,ALL,227586.28,0.00048%
2005,ARM,KNA,ALL,175323,0.00037%
2005,ARM,MEX,ALL,68262,0.00014%
2005,ARM,PAN,ALL,65696915.5,0.14%
2005,ARM,SLV,ALL,8278,0.000018%
2005,ARM,USA,ALL,108096284.36,0.23%
2005,ARM,VGB,ALL,38534758.72,0.082%
2005,ARM,AUS,ALL,9533037.35,0.020%
2005,ARM,NZL,ALL,6000762.78,0.013%
2005,ARM,ARG,ALL,2322596.72,0.0049%
2005,ARM,BRA,ALL,7412251.55,0.016%
2005,ARM,CHL,ALL,91939.16,0.00019%
2005,ARM,COL,ALL,15812,0.000033%
2005,ARM,ECU,ALL,288052.73,0.00061%
2005,ARM,PER,ALL,33594,0.000071%
2005,ARM,PRY,ALL,336401.82,0.00071%
2005,ARM,URY,ALL,2020933.47,0.0043%
2005,ARM,VEN,ALL,2855.66,0.0000060%
2005,ARM,XXA,ALL,930133.46,0.0020%
2006,ARM,CIV,ALL,1558210.6,0.0033%
2006,ARM,CMR,ALL,58066.35,0.00012%
2006,ARM,EGY,ALL,2735580.3,0.0058%
2006,ARM,ERI,ALL,1707,0.0000036%
2006,ARM,ETH,ALL,233021.95,0.00049%
2006,ARM,GHA,ALL,1497194.67,0.0032%
2006,ARM,GIN,ALL,36706,0.000078%
2006,ARM,KEN,ALL,41015.36,0.000087%
2006,ARM,MAR,ALL,49507.33,0.00010%
2006,ARM,MWI,ALL,236488.56,0.00050%
2006,ARM,SEN,ALL,81788,0.00017%
2006,ARM,SLE,ALL,48432,0.00010%
2006,ARM,SYC,ALL,78264,0.00017%
2006,ARM,TGO,ALL,1155.57,0.0000024%
2006,ARM,TUN,ALL,68691,0.00015%
2006,ARM,TZA,ALL,48008.64,0.00010%
2006,ARM,UGA,ALL,3765.06,0.0000080%
2006,ARM,ZAF,ALL,3561542.65,0.0075%
2006,ARM,ARE,ALL,18574751.02,0.039%
2006,ARM,BGD,ALL,78613,0.00017%
2006,ARM,CHN,ALL,113820886.34,0.24%
2006,ARM,CYP,ALL,911723.34,0.0019%
2006,ARM,GEO,ALL,78953643.74,0.17%
2006,ARM,HKG,ALL,1895654.57,0.0040%
2006,ARM,IDN,ALL,14107690.74,0.030%
2006,ARM,IND,ALL,23352877.21,0.049%
2006,ARM,IRN,ALL,141365816.69,0.30%
2006,ARM,ISR,ALL,87607786.54,0.19%
2006,ARM,JOR,ALL,79668.88,0.00017%
2006,ARM,JPN,ALL,18334658.89,0.039%
2006,ARM,KAZ,ALL,15137952.67,0.032%
2006,ARM,KGZ,ALL,16509.55,0.000035%
2006,ARM,KHM,ALL,64187,0.00014%
2006,ARM,KOR,ALL,21631817.65,0.046%
2006,ARM,KWT,ALL,50130.87,0.00011%
2006,ARM,LBN,ALL,6473358.39,0.014%
2006,ARM,LKA,ALL,716390.59,0.0015%
2006,ARM,MNG,ALL,2500,0.0000053%
2006,ARM,MYS,ALL,8847310.16,0.019%
2006,ARM,NPL,ALL,16214.96,0.000034%
2006,ARM,OMN,ALL,96796.11,0.00020%
2006,ARM,PAK,ALL,3473963.35,0.0074%
2006,ARM,PHL,ALL,422992.42,0.00090%
2006,ARM,QAT,ALL,58279.06,0.00012%
2006,ARM,SAU,ALL,933513.21,0.0020%
2006,ARM,SGP,ALL,1968723.39,0.0042%
2006,ARM,SYR,ALL,5171763.21,0.011%
2006,ARM,THA,ALL,6076968.11,0.013%
2006,ARM,TKM,ALL,153423235.95,0.32%
2006,ARM,TUR,ALL,92380195.03,0.20%
2006,ARM,UZB,ALL,1814070.62,0.0038%
2006,ARM,VNM,ALL,4618041.09,0.0098%
2006,ARM,XXB,ALL,4040691.55,0.0086%
2006,ARM,AUT,ALL,58420166.96,0.12%
2006,ARM,BGR,ALL,35632843.09,0.075%
2006,ARM,BIH,ALL,1471,0.0000031%
2006,ARM,BLR,ALL,20156453.95,0.043%
2006,ARM,BLX,ALL,114505972.74,0.24%
2006,ARM,CHE,ALL,22174143.92,0.047%
2006,ARM,CZE,ALL,11299558.16,0.024%
2006,ARM,DEU,ALL,105586258.82,0.22%
2006,ARM,DNK,ALL,3289899.11,0.0070%
2006,ARM,ESP,ALL,13535444.29,0.029%
2006,ARM,EST,ALL,2393896.58,0.0051%
2006,ARM,FIN,ALL,5984543.69,0.013%
2006,ARM,FRA,ALL,72625792.78,0.15%
2006,ARM,GBR,ALL,25448418.11,0.054%
2006,ARM,GIB,ALL,55399,0.00012%
2006,ARM,GRC,ALL,52524882.06,0.11%
2006,ARM,HRV,ALL,328434.06,0.00070%
2006,ARM,HUN,ALL,8139741.13,0.017%
2006,ARM,IRL,ALL,2376849.95,0.0050%
2006,ARM,ISL,ALL,442150.19,0.00094%
2006,ARM,ITA,ALL,105902815.08,0.22%
2006,ARM,LTU,ALL,1441725,0.0031%
2006,ARM,LVA,ALL,1460856.85,0.0031%
2006,ARM,MDA,ALL,2758238.31,0.0058%
2006,ARM,MKD,ALL,175045.88,0.00037%
2006,ARM,NLD,ALL,15881496.51,0.034%
2006,ARM,NOR,ALL,566884.81,0.0012%
2006,ARM,POL,ALL,11283369.23,0.024%
2006,ARM,PRT,ALL,696373.38,0.0015%
2006,ARM,ROU,ALL,74974566.17,0.16%
2006,ARM,RUS,ALL,322566588.05,0.68%
2006,ARM,SRB,ALL,783245.88,0.0017%
2006,ARM,SVK,ALL,5519464.86,0.012%
2006,ARM,SVN,ALL,4240151.32,0.0090%
2006,ARM,SWE,ALL,6213573.48,0.013%
2006,ARM,UKR,ALL,149707856.26,0.32%
2006,ARM,AIA,ALL,7723.45,0.000016%
2006,ARM,BHS,ALL,6014.14,0.000013%
2006,ARM,BLZ,ALL,11868.21,0.000025%
2006,ARM,CAN,ALL,11305395.18,0.024%
2006,ARM,CRI,ALL,764881.5,0.0016%
2006,ARM,CUB,ALL,230405.46,0.00049%
2006,ARM,DMA,ALL,75074,0.00016%
2006,ARM,DOM,ALL,27878.87,0.000059%
2006,ARM,GTM,ALL,28965.13,0.000061%
2006,ARM,HND,ALL,12796.51,0.000027%
2006,ARM,MEX,ALL,807734.56,0.0017%
2006,ARM,NIC,ALL,5083.54,0.000011%
2006,ARM,PAN,ALL,92804,0.00020%
2006,ARM,SLV,ALL,72326.24,0.00015%
2006,ARM,TTO,ALL,79794,0.00017%
2006,ARM,USA,ALL,106167963.44,0.22%
2006,ARM,VGB,ALL,17389.18,0.000037%
2006,ARM,AUS,ALL,1971167.79,0.0042%
2006,ARM,NZL,ALL,1767144.16,0.0037%
2006,ARM,PNG,ALL,5503.6,0.000012%
2006,ARM,ARG,ALL,3966835.72,0.0084%
2006,ARM,BRA,ALL,17247849.58,0.037%
2006,ARM,CHL,ALL,525179.96,0.0011%
2006,ARM,COL,ALL,135773.4,0.00029%
2006,ARM,ECU,ALL,3349857.61,0.0071%
2006,ARM,PER,ALL,30202.14,0.000064%
2006,ARM,URY,ALL,101932,0.00022%
2006,ARM,XXA,ALL,497265.12,0.0011%
2007,ARM,BDI,ALL,5675.9,0.000012%
2007,ARM,CIV,ALL,2913949.28,0.0062%
2007,ARM,CMR,ALL,223275.8,0.00047%
2007,ARM,COG,ALL,15170.9,0.000032%
2007,ARM,DZA,ALL,204020.1,0.00043%
2007,ARM,EGY,ALL,4675679.57,0.0099%
2007,ARM,ERI,ALL,3420,0.0000072%
2007,ARM,ETH,ALL,338951.41,0.00072%
2007,ARM,GHA,ALL,2328552.12,0.0049%
2007,ARM,KEN,ALL,37230.31,0.000079%
2007,ARM,MAR,ALL,61273.27,0.00013%
2007,ARM,MDG,ALL,49431.4,0.00010%
2007,ARM,MRT,ALL,24154.27,0.000051%
2007,ARM,MUS,ALL,2764.01,0.0000059%
2007,ARM,MWI,ALL,212121.98,0.00045%
2007,ARM,NGA,ALL,63570,0.00013%
2007,ARM,RWA,ALL,1255,0.0000027%
2007,ARM,SEN,ALL,31683,0.000067%
2007,ARM,SOM,ALL,21380.38,0.000045%
2007,ARM,TGO,ALL,1757.54,0.0000037%
2007,ARM,TUN,ALL,132629,0.00028%
2007,ARM,TZA,ALL,119996.66,0.00025%
2007,ARM,UGA,ALL,35235.66,0.000075%
2007,ARM,ZAF,ALL,5830647.51,0.012%
2007,ARM,ARE,ALL,89795258.53,0.19%
2007,ARM,BGD,ALL,98225,0.00021%
2007,ARM,BHR,ALL,457472.86,0.00097%
2007,ARM,CHN,ALL,188018480.69,0.40%
2007,ARM,CYP,ALL,4595783.02,0.0097%
2007,ARM,GEO,ALL,103460881.37,0.22%
2007,ARM,HKG,ALL,2855768.75,0.0060%
2007,ARM,IDN,ALL,16430334.54,0.035%
2007,ARM,IND,ALL,22569171.36,0.048%
2007,ARM,IRN,ALL,125369891.21,0.27%
2007,ARM,IRQ,ALL,1629.38,0.0000034%
2007,ARM,ISR,ALL,34267211.06,0.073%
2007,ARM,JOR,ALL,95892.66,0.00020%
2007,ARM,JPN,ALL,47367636.2,0.10%
2007,ARM,KAZ,ALL,214444150.65,0.45%
2007,ARM,KGZ,ALL,2859,0.0000061%
2007,ARM,KHM,ALL,109046,0.00023%
2007,ARM,KOR,ALL,56669676.54,0.12%
2007,ARM,KWT,ALL,321201.19,0.00068%
2007,ARM,LBN,ALL,11299623.89,0.024%
2007,ARM,LKA,ALL,4542361.22,0.0096%
2007,ARM,MAC,ALL,1051,0.0000022%
2007,ARM,MNG,ALL,16969,0.000036%
2007,ARM,MYS,ALL,9143129.81,0.019%
2007,ARM,NPL,ALL,12615.13,0.000027%
2007,ARM,OMN,ALL,79656.39,0.00017%
2007,ARM,PAK,ALL,5345060.23,0.011%
2007,ARM,PHL,ALL,1012848.23,0.0021%
2007,ARM,PRK,ALL,48930,0.00010%
2007,ARM,QAT,ALL,66054.82,0.00014%
2007,ARM,SAU,ALL,1830513.91,0.0039%
2007,ARM,SGP,ALL,4378661.35,0.0093%
2007,ARM,SYR,ALL,2058046.38,0.0044%
2007,ARM,THA,ALL,11418277.62,0.024%
2007,ARM,TJK,ALL,236020,0.00050%
2007,ARM,TKM,ALL,9101811.81,0.019%
2007,ARM,TUR,ALL,128568192.93,0.27%
2007,ARM,UZB,ALL,10417597.7,0.022%
2007,ARM,VNM,ALL,10717466.24,0.023%
2007,ARM,XXB,ALL,4028753.54,0.0085%
2007,ARM,YEM,ALL,3439712,0.0073%
2007,ARM,AND,ALL,33109,0.000070%
2007,ARM,AUT,ALL,125840667.7,0.27%
2007,ARM,BGR,ALL,69091662.42,0.15%
2007,ARM,BIH,ALL,11881,0.000025%
2007,ARM,BLR,ALL,21121369.39,0.045%
2007,ARM,BLX,ALL,135664476.13,0.29%
2007,ARM,CHE,ALL,23149700.56,0.049%
2007,ARM,CZE,ALL,18818728.81,0.040%
2007,ARM,DEU,ALL,129603541.75,0.27%
2007,ARM,DNK,ALL,5024650.4,0.011%
2007,ARM,ESP,ALL,25344386.53,0.054%
2007,ARM,EST,ALL,1937875.17,0.0041%
2007,ARM,FIN,ALL,10913167.8,0.023%
2007,ARM,FRA,ALL,148348908.05,0.31%
2007,ARM,GBR,ALL,37374005.01,0.079%
2007,ARM,GIB,ALL,242349,0.00051%
2007,ARM,GRC,ALL,41503431.17,0.088%
2007,ARM,HRV,ALL,948237.93,0.0020%
2007,ARM,HUN,ALL,22894086.23,0.048%
2007,ARM,IRL,ALL,4393549.24,0.0093%
2007,ARM,ISL,ALL,8085,0.000017%
2007,ARM,ITA,ALL,126656682.8,0.27%
2007,ARM,LTU,ALL,1804358.1,0.0038%
2007,ARM,LVA,ALL,2410473.96,0.0051%
2007,ARM,MDA,ALL,1885220.03,0.0040%
2007,ARM,MKD,ALL,202329.93,0.00043%
2007,ARM,NLD,ALL,28068533.03,0.059%
2007,ARM,NOR,ALL,1155265.99,0.0024%
2007,ARM,POL,ALL,17619074.98,0.037%
2007,ARM,PRT,ALL,2248890.21,0.0048%
2007,ARM,ROU,ALL,58160676.29,0.12%
2007,ARM,RUS,ALL,531487098.35,1.1%
2007,ARM,SRB,ALL,741211.9,0.0016%
2007,ARM,SVK,ALL,9534528.44,0.020%
2007,ARM,SVN,ALL,6988346.66,0.015%
2007,ARM,SWE,ALL,28279743.75,0.060%
2007,ARM,UKR,ALL,230715920.76,0.49%
2007,ARM,BHS,ALL,23157.49,0.000049%
2007,ARM,BLZ,ALL,256000,0.00054%
2007,ARM,BRB,ALL,4562066.57,0.0097%
2007,ARM,CAN,ALL,11639795.32,0.025%
2007,ARM,CRI,ALL,563178.27,0.0012%
2007,ARM,CUB,ALL,66369.5,0.00014%
2007,ARM,DMA,ALL,51189,0.00011%
2007,ARM,DOM,ALL,27296.49,0.000058%
2007,ARM,GTM,ALL,55356.98,0.00012%
2007,ARM,HND,ALL,35968.49,0.000076%
2007,ARM,HTI,ALL,2219.26,0.0000047%
2007,ARM,JAM,ALL,1141.1,0.0000024%
2007,ARM,MEX,ALL,1204029.3,0.0025%
2007,ARM,NIC,ALL,65621.19,0.00014%
2007,ARM,PAN,ALL,1593344.27,0.0034%
2007,ARM,SLV,ALL,165879.67,0.00035%
2007,ARM,USA,ALL,135748734.89,0.29%
2007,ARM,VGB,ALL,733374.05,0.0016%
2007,ARM,AUS,ALL,7686509.6,0.016%
2007,ARM,FJI,ALL,88502,0.00019%
2007,ARM,NZL,ALL,2982818.19,0.0063%
2007,ARM,PNG,ALL,2929.25,0.0000062%
2007,ARM,ARG,ALL,7058267.1,0.015%
2007,ARM,BRA,ALL,26001475.21,0.055%
2007,ARM,CHL,ALL,953649.17,0.0020%
2007,ARM,COL,ALL,1117588.71,0.0024%
2007,ARM,ECU,ALL,9203341.36,0.019%
2007,ARM,FLK,ALL,4760,0.000010%
2007,ARM,PER,ALL,118272.41,0.00025%
2007,ARM,PRY,ALL,245294.86,0.00052%
2007,ARM,SUR,ALL,6999.64,0.000015%
2007,ARM,XXA,ALL,1612036,0.0034%
2008,ARM,AGO,ALL,8700,0.000018%
2008,ARM,CIV,ALL,2377892.26,0.0050%
2008,ARM,CMR,ALL,164342.7,0.00035%
