year,country_destination_id,import_val
2009,BGR,70671246.09
2009,BIH,15802
2009,BLR,23682256.58
2009,BLX,68733656.86
2009,CHE,107424886.4
2009,CZE,21100443.16
2009,DEU,199551247.3
2009,DNK,8544775.53
2009,ESP,20185598.61
2009,EST,3197041.69
2009,FIN,31292878.88
2009,FRA,73878190.68
2009,GBR,27005153.24
2009,GRC,29991908.73
2009,HRV,1306216.96
2009,HUN,16069221.51
2009,IRL,3055298.34
2009,ISL,9417.11
2009,ITA,120375485.5
2009,LTU,2129145.15
2009,LVA,2326887.47
2009,MDA,2036056.04
2009,MKD,305194.03
2009,MLT,60004
2009,MNE,1733011
2009,NLD,47938696.09
2009,NOR,1070525.73
2009,POL,34292459.46
2009,PRT,2002118.47
2009,ROU,59810434.48
2009,RUS,691516460.4
2009,SMR,5930
2009,SRB,882957.25
2009,SVK,6357470.43
2009,SVN,11335863.09
2009,SWE,25354617.21
2009,UKR,183263264.7
2009,BHS,63699.67
2009,BLZ,30200
2009,CAN,17974600.41
2009,CRI,479305.86
2009,CUB,51656.01
2009,DMA,8031
2009,DOM,67374
2009,GTM,293200.15
2009,HND,115149.09
2009,MEX,2664962.59
2009,MSR,6255
2009,NIC,73243.75
2009,PAN,74350.85
2009,SLV,113014.25
2009,TTO,4314.77
2009,USA,109743833.9
2009,VGB,63051
2009,AUS,3378758.04
2009,FJI,25892
2009,NZL,9173808.76
2009,PNG,12081.38
2009,ARG,4088648.54
2009,BOL,7496.96
2009,BRA,49025616.58
2009,CHL,446477.52
2009,COL,2046204.55
2009,ECU,9822859.32
2009,PER,26395.76
2009,PRY,125603.21
2009,URY,134589.23
2009,XXA,733925.98
2010,BEN,3493
2010,CAF,5064.15
2010,CIV,1366896.3
2010,CMR,156184.23
2010,EGY,10487041.62
2010,ETH,368802.76
2010,GAB,26850.25
2010,GHA,919150.71
2010,GMB,4073
2010,KEN,3807616.19
2010,MAR,692184.2
2010,MDG,34325.99
2010,MLI,2282
2010,MRT,168246.95
2010,MUS,30442
2010,MWI,851835.05
2010,NGA,195191.28
2010,SDN,1094
2010,SLE,2897.68
2010,TUN,359964.77
2010,TZA,50849.64
2010,UGA,1923891.36
2010,ZAF,5199670.66
2010,ZMB,6296
2010,ZWE,1267.77
2010,AFG,10532.16
2010,ARE,35999789.62
2010,BGD,578320
2010,BHR,241834.44
2010,CHN,388694465.7
2010,CYP,1659696.06
2010,GEO,148162870.5
2010,HKG,4327092.94
2010,IDN,26654754.03
2010,IND,45334427.29
2010,IRN,227888501.2
2010,IRQ,81425.31
2010,ISR,12382325.52
2010,JOR,107084.54
2010,JPN,52792086.08
2010,KAZ,13185392.49
2010,KGZ,2263546.1
2010,KHM,122454
2010,KOR,67604390.45
2010,KWT,114001.23
2010,LAO,3738
2010,LBN,5209676.24
2010,LKA,1636517.89
2010,MMR,89440.86
2010,MNG,4250
2010,MYS,13910770.76
2010,NPL,35360.15
2010,OMN,318853.97
2010,PAK,3995466.31
2010,PHL,2643377.94
2010,PRK,1978
2010,QAT,1064671.49
2010,SAU,5057895.97
2010,SGP,4820205.92
2010,SYR,4739037.53
2010,THA,31100270.61
2010,TJK,199605.03
2010,TKM,24553782.17
2010,TUR,208562543.5
2010,UZB,5662541.31
2010,VNM,10576920.98
2010,XXB,8583145.19
2010,ALB,218679
2010,AND,36950
2010,AUT,65697306.27
2010,BGR,94461750.85
2010,BIH,57376
2010,BLR,32289277.83
2010,BLX,40470417.19
2010,CHE,71955868.83
2010,CZE,25438247.47
2010,DEU,163975533.4
2010,DNK,9001450.06
2010,ESP,24771340.23
2010,EST,1378001.29
2010,FIN,12305686.06
2010,FRA,77034459.65
2010,GBR,36642969.9
2010,GRC,47438794.19
2010,HRV,8992139.59
2010,HUN,23189442.32
2010,IRL,4245199.54
2010,ISL,498655.11
2010,ITA,129171000.6
2010,LTU,3454182.04
2010,LVA,3409345.35
2010,MDA,1547280.25
2010,MKD,231624.33
2010,MLT,56604.5
2010,MNE,794576
2010,NLD,32983807.46
2010,NOR,2309240.86
2010,POL,30315854.06
2010,PRT,4058154.16
2010,ROU,74320849.87
2010,RUS,734358428
2010,SRB,1183133.21
2010,SVK,8666216.27
2010,SVN,8086813.91
2010,SWE,39793400.19
2010,UKR,217314153.8
2010,BHS,13411.79
2010,BRB,248411
2010,CAN,30141674.21
2010,CRI,808586.07
2010,CUB,164875.89
2010,DOM,265564.49
2010,GRD,5200
2010,GTM,91047.46
2010,HND,155509
2010,HTI,53486
2010,MEX,4319306.58
2010,NIC,13688.35
2010,PAN,21479.81
2010,SLV,130680.46
2010,USA,137805795.5
2010,VGB,53653.82
2010,AUS,11688526.94
2010,NZL,12256578.39
2010,PCN,5931.08
2010,ARG,4594877.99
2010,BRA,49144579.32
2010,CHL,1097248.81
2010,COL,3299952.87
2010,ECU,10178074.49
2010,PER,45781.13
2010,PRY,211127.57
2010,URY,108708.56
2010,XXA,968653.79
2011,BDI,11818.74
2011,BEN,27799
2011,CIV,3322193.41
2011,COD,4160
2011,EGY,7564877.36
2011,ETH,444417.67
2011,GAB,84770.83
2011,GHA,773188.92
2011,KEN,76378.54
2011,MAR,1038265.72
2011,MDG,25193
2011,MLI,4804.08
2011,MRT,55635.99
2011,MUS,60371.51
2011,MWI,963184.23
2011,NER,1240
2011,NGA,674760.11
2011,STP,23637
2011,TUN,756849.53
2011,TZA,22851.99
2011,UGA,4812506.63
2011,ZAF,6673698.8
2011,ZMB,67842
2011,ZWE,632612.46
2011,ARE,48442607.07
2011,BGD,1067874
2011,BHR,67603
2011,CHN,395929946.8
2011,CYP,3449289.77
2011,GEO,203038163.9
2011,HKG,4132421.76
2011,IDN,28678130.33
2011,IND,67947656.92
2011,IRN,224767428.1
2011,IRQ,14166678.91
2011,ISR,25576122.81
2011,JOR,121849.72
2011,JPN,43718862.01
2011,KAZ,21921603.04
2011,KGZ,23988
2011,KHM,315730
2011,KOR,53908137.24
2011,KWT,769583.06
2011,LAO,889510.95
2011,LBN,4307353.01
2011,LKA,2385667.71
2011,MMR,93272.8
2011,MYS,19686801.79
2011,OMN,364041.49
2011,PAK,4717655.54
2011,PHL,2144001.52
2011,PRK,9156
2011,QAT,1709841.42
2011,SAU,4932174.11
2011,SGP,4631153.75
2011,SYR,5557924.82
2011,THA,28919468.67
2011,TJK,77678.82
2011,TKM,24181743.86
2011,TUR,237500853.9
2011,UZB,2858425.69
2011,VNM,9897068.12
2011,XXB,10035907.84
2011,YEM,2943083
2011,ALB,332768.15
2011,AND,26975
2011,AUT,73531631.78
2011,BGR,86103293.46
2011,BIH,168104
2011,BLR,28229543.89
2011,BLX,74129665.25
2011,CHE,78641773.35
2011,CZE,86823656.55
2011,DEU,176191485.7
2011,DNK,8249371.55
2011,ESP,47644248.67
2011,EST,4119005.29
2011,FIN,13918948.72
2011,FRA,85781460.19
2011,GBR,46464545.32
2011,GRC,56187099.29
2011,HRV,1295247.51
2011,HUN,24791613.8
2011,IRL,4969413.27
2011,ISL,83457.51
2011,ITA,171872947.9
2011,LTU,4788471.19
2011,LVA,3682198.67
2011,MDA,2344167.56
2011,MKD,315197.82
2011,MLT,1751.54
2011,MNE,64104
2011,NLD,52056381.25
2011,NOR,1137869.97
2011,POL,35794458.32
2011,PRT,5411748.27
2011,ROU,88080627.15
2011,RUS,819192574.8
2011,SMR,1690
2011,SRB,998835.46
2011,SVK,9850635.99
2011,SVN,8958029.15
2011,SWE,23457315.02
2011,UKR,241632704.3
2011,AIA,5080.17
2011,BHS,1010.91
2011,BLZ,3776.17
2011,CAN,29953740.36
2011,CRI,961418.97
2011,CUB,65397.8
2011,DOM,280876.43
2011,GTM,26534.34
2011,HND,132176.84
2011,MEX,6401167.81
2011,NIC,57416
2011,PAN,10536.47
2011,SLV,205139.39
2011,TTO,2954.55
2011,USA,134468961.8
2011,VGB,226433.02
2011,AUS,4098762
2011,NCL,1870.49
2011,NRU,2661
2011,NZL,12645163
2011,ARG,6332445.96
2011,BOL,10347.28
2011,BRA,79273481.04
2011,CHL,643240.31
2011,COL,1087383.3
2011,ECU,14715529.26
2011,FLK,26397.59
2011,PER,81560.57
2011,PRY,5836.3
2011,URY,214610.11
2011,VEN,1104.44
2011,XXA,195645.76
2012,BEN,1290
2012,CIV,2891644.83
2012,CMR,13429.02
2012,COD,10504
2012,COM,1148.22
2012,EGY,6219700.54
2012,ETH,458124.92
2012,GAB,65496.12
2012,GHA,395681.55
2012,KEN,55912.13
2012,MAR,1137459.61
2012,MDG,43751.76
2012,MRT,32405.49
2012,MUS,160385.82
2012,MWI,3744651.99
2012,NER,1294
2012,NGA,420599.5
2012,SDN,8720.18
2012,SEN,18666
2012,SOM,7622.45
2012,TUN,767483
2012,TZA,7369
2012,UGA,1563591.55
2012,ZAF,4699732.48
2012,ZMB,105773
2012,AFG,1954.1
2012,ARE,47227211.02
2012,BGD,2083377
2012,BHR,41718
2012,CHN,386046244.7
2012,CYP,2362418.53
2012,GEO,246432715
2012,HKG,6486404.79
2012,IDN,25857231.38
2012,IND,67543673.4
2012,IRN,201499030
2012,IRQ,31510241.38
2012,ISR,53524316.32
2012,JOR,86698.71
2012,JPN,59952982.97
2012,KAZ,8123362.13
2012,KGZ,753536.72
2012,KHM,609038
2012,KOR,47281094.07
2012,KWT,159964.16
2012,LAO,40206.88
2012,LBN,2768002.92
2012,LKA,2776475.66
2012,MDV,1094
2012,MMR,499869.56
2012,MYS,15690594.55
2012,OMN,474885.64
2012,PAK,3211264.07
2012,PHL,2225098.51
2012,PRK,77130.47
2012,QAT,746216.65
2012,SAU,3050997.6
2012,SGP,5013580.84
2012,SYR,2576612.49
2012,THA,23524972.53
2012,TJK,112526.7
2012,TKM,13302876.07
2012,TUR,210472372.2
2012,UZB,2667447.32
2012,VNM,16361877.16
2012,XXB,10474605.69
2012,YEM,9229753
2012,ALB,345456.11
2012,AND,15840
2012,AUT,46986094.77
2012,BGR,74167776.4
2012,BIH,96825.4
2012,BLR,31515163.57
2012,BLX,87000682.3
2012,CHE,93226748.05
2012,CZE,36546609.91
2012,DEU,182830484.5
2012,DNK,7500541.91
2012,ESP,48826707.5
2012,EST,9051241.47
2012,FIN,21731117.12
2012,FRA,69143286.42
2012,GBR,38216529.16
2012,GRC,29230471.91
2012,HRV,2335111.04
2012,HUN,18762636.49
2012,IRL,6776089.99
2012,ISL,117989.06
2012,ITA,172511795.5
2012,LTU,5418105.51
2012,LVA,2854546.7
2012,MDA,1510474.59
2012,MKD,382064.65
2012,MLT,8530.23
2012,NLD,53787900.35
2012,NOR,1448641.52
2012,POL,48430006.88
2012,PRT,6080679.71
2012,ROU,74024563.66
2012,RUS,586669349.7
2012,SMR,145781.32
2012,SRB,1726189.53
2012,SVK,7014427.17
2012,SVN,8464918.38
2012,SWE,32216295.25
2012,UKR,196218054.3
2012,CAN,13816975.22
2012,CRI,3350865.45
2012,CUB,208017.43
2012,DOM,208103.39
2012,GRD,1157
2012,GTM,48075.85
2012,HND,169177.85
2012,HTI,12687
2012,JAM,1664.08
2012,MEX,8666346.47
2012,NIC,6932.84
2012,PAN,892591.24
2012,SLV,90107
2012,TTO,8187.54
2012,USA,125850147.6
2012,VGB,858272.49
2012,AUS,4664841.11
2012,FJI,130666
2012,NZL,16686002.23
2012,PNG,49307.6
2012,VUT,1085
2012,ARG,7209187.74
2012,BOL,7254.07
2012,BRA,83761588.77
2012,CHL,966666.57
2012,COL,1277461.09
2012,ECU,13501119.97
2012,PER,145338.93
2012,PRY,3750.58
2012,URY,375197.68
2012,XXA,615606.76
2013,BEN,4469
2013,CIV,2627960.51
2013,CMR,163800.16
2013,COM,4007.59
2013,EGY,5223215.98
2013,ETH,425498.21
2013,GAB,37795.06
2013,GHA,666550.95
2013,GMB,7178
2013,KEN,2757021.81
2013,MAR,1980106.93
2013,MDG,80363.09
2013,MRT,1231
2013,MUS,228357.89
2013,MWI,2983706.55
2013,NER,1733
2013,NGA,659918.32
2013,SLE,12726.71
2013,SOM,3002
2013,STP,2853
2013,TGO,25229.41
2013,TUN,1275797.37
2013,TZA,55257.04
2013,UGA,1922674.24
2013,ZAF,47069926.13
2013,ZWE,9477278.46
2013,AFG,4495.82
2013,ARE,66601814.55
2013,BGD,5659707
2013,BHR,4813
2013,CHN,375365098.6
2013,CYP,1585422.24
2013,GEO,257698363.7
2013,HKG,8058077.79
2013,IDN,28732437.89
2013,IND,72845809.88
2013,IRN,176789352.8
2013,IRQ,27175240.2
2013,ISR,51741360.25
2013,JOR,1144290.5
2013,JPN,43695515.37
2013,KAZ,941397.42
2013,KGZ,63614
2013,KHM,1260669.03
2013,KOR,50551974.6
2013,KWT,356463.9
2013,LAO,15689
2013,LBN,1781090.3
2013,LKA,2347184.78
2013,MAC,3456
2013,MMR,158344.15
2013,MYS,16214302.85
2013,NPL,96997
2013,OMN,1053121.76
2013,PAK,3635475.24
2013,PHL,1869514.55
2013,QAT,542154.42
2013,SAU,3710843.8
2013,SGP,3738068.13
2013,SYR,1084384.3
2013,THA,21047309.33
2013,TJK,766132.47
2013,TKM,2570437.75
2013,TLS,45600
2013,TUR,208152972.6
2013,UZB,1528957.19
2013,VNM,14181790.45
2013,XXB,13930950.51
2013,ALB,458611.47
2013,AUT,73217456.51
2013,BGR,60802562.93
2013,BIH,154654.62
2013,BLR,35337583.02
2013,BLX,88995533.81
2013,CHE,167164971.2
2013,CZE,26275275.6
2013,DEU,182407594.4
2013,DNK,6886750
2013,ESP,55034482.35
2013,EST,2998274.04
2013,FIN,22795970.36
2013,FRA,67832713.49
2013,GBR,50886568.76
2013,GRC,23240830.16
2013,HRV,2400818.8
2013,HUN,17881961.14
2013,IRL,7170250.94
2013,ISL,161699
2013,ITA,167696822.3
2013,LTU,9553132.14
2013,LVA,2841715.57
2013,MDA,1414619.26
2013,MKD,307348.34
2013,MLT,42068
2013,NLD,48788423.91
2013,NOR,1695161.57
2013,POL,46225938.66
2013,PRT,8952757.19
2013,ROU,100666927.3
2013,RUS,1016508093
2013,SMR,9882
2013,SRB,2730891.67
2013,SVK,8584383.78
2013,SVN,9438190.67
2013,SWE,23533854.15
2013,UKR,197008222.5
2013,AIA,2423
2013,CAN,23082393.19
2013,CRI,2921928.86
2013,CUB,146786.74
2013,DOM,107430.87
2013,GTM,32181.95
2013,HND,238008.87
2013,HTI,24595
2013,MEX,7702894.83
2013,NIC,27319.53
2013,PAN,1661416.59
2013,SLV,103025.57
2013,USA,118502995.9
2013,VGB,112940
2013,AUS,6905476.36
2013,FSM,3690.06
2013,NZL,16841878.44
2013,ARG,10932329.66
2013,BOL,15185.75
2013,BRA,61133852.7
2013,CHL,1736864.64
2013,COL,769417.21
2013,ECU,7643004.08
2013,PER,272986.5
2013,PRY,275596.71
2013,URY,172039.43
2013,XXA,5070637.01
2014,BDI,1048
2014,CIV,1747882.24
2014,CMR,49752.43
2014,DZA,70849.78
2014,EGY,9018561.21
2014,ERI,9030
2014,ETH,365563.63
2014,GHA,1297720.61
2014,GIN,50059.06
2014,KEN,6313.2
2014,LBR,117382.89
2014,MAR,2153468.34
2014,MDG,145218.94
2014,MRT,1249
2014,MUS,127221.41
2014,MWI,5917158.58
2014,NGA,1274378.02
2014,SEN,215656
2014,SLE,651750.17
2014,TGO,91855.45
2014,TUN,1013438
2014,TZA,680281.03
2014,UGA,163065.01
2014,ZAF,8015935.09
2014,ZWE,6032096.76
2014,AFG,46757
2014,ARE,67162424.22
2014,BGD,6455961.16
2014,BHR,60865
2014,CHN,403211612.8
2014,CYP,1853991.77
2014,GEO,254997646.7
2014,HKG,6228054.45
2014,IDN,25159671.63
2014,IND,74255565.54
2014,IRN,194618463.2
2014,IRQ,24496230.04
2014,ISR,34237188.46
2014,JOR,5120260.3
2014,JPN,41586962.52
2014,KAZ,572227.54
2014,KGZ,95084
2014,KHM,1580605.08
2014,KOR,37836469.07
2014,KWT,131774
2014,LAO,8024
2014,LBN,1593995.45
2014,LKA,2889429.41
2014,MAC,2307
2014,MDV,1086
2014,MMR,113866
2014,MYS,13204690.63
2014,NPL,33578
2014,OMN,1657024.59
2014,PAK,4141769.42
2014,PHL,2083412.02
2014,PRK,4896
2014,PSE,58062
2014,QAT,268009.08
2014,SAU,5182905.28
2014,SGP,4144186.01
2014,SYR,595812.19
2014,THA,38899608.13
2014,TJK,335098
2014,TKM,1162715.54
2014,TLS,1817
2014,TUR,227995471.5
2014,UZB,1200846.47
2014,VNM,28877474.15
2014,XXB,16503365.61
2014,ALB,141425
2014,AUT,76011159.76
2014,BGR,29902904.76
2014,BIH,90011.44
2014,BLR,27397308.24
2014,BLX,101854323.4
2014,CHE,146965653.6
2014,CZE,25526084.73
2014,DEU,182118137.4
2014,DNK,7638985.48
2014,ESP,48883822.78
2014,EST,3349819.94
2014,FIN,26033815.24
2014,FRA,81091561.49
2014,GBR,51135010.36
2014,GRC,17261662.24
2014,HRV,1530217.96
2014,HUN,19724578.87
2014,IRL,9904287.58
2014,ISL,50662.73
2014,ITA,188121806.7
2014,LTU,9413224.5
2014,LVA,4769051.96
2014,MDA,3655898.85
2014,MKD,457567.2
2014,MLT,87729
2014,MNE,3484
2014,NLD,52227878.66
2014,NOR,1485289.2
2014,POL,53497073.68
2014,PRT,8460861.7
2014,ROU,37497791.65
2014,RUS,989518526.8
2014,SMR,11797
2014,SRB,2280560.2
2014,SVK,9565313.37
2014,SVN,12507293.05
2014,SWE,27818812.51
2014,UKR,181970098.4
2014,BHS,2015.32
2014,CAN,19020927.73
2014,CRI,1401962.35
2014,CUB,152647.25
2014,DOM,111319.47
2014,GTM,27528
2014,HND,28664.44
2014,HTI,2321
2014,MEX,6693322.47
2014,NIC,8866
2014,PAN,88532.76
2014,SLV,59356.23
2014,USA,110184009.1
2014,VGB,12384
2014,ASM,3100
2014,AUS,8727414.04
2014,NRU,5536
2014,NZL,17453095.56
2014,TON,12404
2014,ARG,5338720.17
2014,BOL,2182.83
2014,BRA,84426179.68
2014,CHL,2503118.63
2014,COL,421574.3
2014,ECU,8682598.07
2014,PER,510047.09
2014,PRY,734791.71
2014,URY,23207.05
2015,BFA,1320
2015,CAF,5718
2015,CIV,1355250.18
2015,CMR,63312.73
2015,COM,1855
2015,DZA,2514
2015,EGY,8517859.42
2015,ERI,1767
2015,ETH,249129.64
2015,GHA,973529.4
2015,KEN,8992.18
2015,MAR,2757020.32
2015,MDG,70685
2015,MLI,1563
2015,MRT,4521.88
2015,MUS,131256.54
2015,MWI,2541980.17
2015,NER,21534.4
2015,NGA,689622.28
2015,RWA,6521.77
2015,SEN,4721
2015,SLE,2380
2015,TGO,749307.61
2015,TUN,835743
2015,TZA,18008.03
2015,UGA,81320.81
2015,ZAF,11045271.54
2015,ZMB,3232.05
2015,ZWE,7733014.85
2015,ARE,43271009.88
2015,AZE,416405.88
2015,BGD,7791040.64
2015,BHR,84414
2015,CHN,306729003.9
2015,CYP,1225828.81
2015,GEO,151486783.7
2015,HKG,5304515.46
2015,IDN,24921690.26
2015,IND,52162045.13
2015,IRN,185641966.7
2015,IRQ,1598413.38
2015,ISR,8162374.76
2015,JOR,165525.9
2015,JPN,43291544.83
2015,KAZ,807385.74
2015,KGZ,166439.2
2015,KHM,1942340
2015,KOR,31115563.25
2015,KWT,42180.34
2015,LAO,8443
2015,LBN,1214810.02
2015,LKA,2117936.37
2015,MMR,44596
2015,MYS,12386841.34
2015,NPL,38750
2015,OMN,652099.78
2015,PAK,4116663.46
2015,PHL,1823192.85
2015,PRK,39104.46
2015,PSE,127965
2015,QAT,304564.69
2015,SAU,3249681.41
2015,SGP,2513398.49
2015,SYR,188248.66
2015,THA,11777602.71
2015,TKM,491202.52
2015,TUR,134292463.2
2015,UZB,1623522.6
2015,VNM,14641500.7
2015,XXB,10820976.47
2015,ALB,152232
2015,AND,1194.12
2015,AUT,20526452.51
2015,BGR,28542799.86
2015,BIH,207768.17
2015,BLR,27216875.97
2015,BLX,58640499.89
2015,CHE,49304588.17
2015,CZE,24202454.02
2015,DEU,184293519.8
2015,DNK,10483573.24
2015,ESP,26648652.86
2015,EST,4970951.04
2015,FIN,13880839.19
2015,FRA,65021411.65
2015,GBR,30879369.36
2015,GRC,17133247.37
2015,HRV,2450129.52
2015,HUN,13608354.63
2015,IRL,8206325.27
2015,ISL,51413.22
2015,ITA,146516262.5
2015,LTU,16559347.16
2015,LVA,6436850.24
2015,MDA,1197544.87
2015,MKD,539730.82
2015,MLT,150578
2015,MNE,2056
2015,NLD,33722179.53
2015,NOR,2139373.11
2015,POL,42638355.91
2015,PRT,8632980.05
2015,ROU,17731015.88
2015,RUS,915536076.7
2015,SMR,147152
2015,SRB,1964656.12
2015,SVK,8759323.36
2015,SVN,7348979.36
2015,SWE,24766329.75
2015,UKR,117041478.1
2015,AIA,48550.51
2015,BHS,1651.5
2015,BRB,3103.77
2015,CAN,13097086.67
2015,CRI,711842.31
2015,CUB,110502.24
2015,DOM,147083.78
2015,GTM,105412.06
2015,HND,174115.75
2015,HTI,2275
2015,JAM,2628.56
2015,MEX,6425817.15
2015,NIC,18859.68
2015,PAN,131075.59
2015,SLV,150973.45
2015,USA,108325401.8
2015,AUS,4116221.67
2015,FJI,4046.05
2015,NZL,11263491.33
2015,ARG,10155412.71
2015,BOL,409918.28
2015,BRA,53693564.56
2015,CHL,2133809.26
2015,COL,154593.07
2015,ECU,7424576.36
2015,PER,204047.01
2015,PRY,515342.5
2015,URY,18457.31
2015,VEN,27923.95
2016,AGO,28718
2016,BDI,799
2016,BEN,4673
2016,BFA,33
2016,BWA,1681840
2016,CIV,1419315
2016,CMR,33491
2016,COD,494
2016,COM,4231
2016,EGY,7666224
2016,ETH,389258
2016,GAB,1645
2016,GHA,1007940
2016,GIN,1027
2016,KEN,6714
2016,LSO,969
2016,MAR,1856172
2016,MDG,86860
2016,MLI,8313
2016,MRT,2750
2016,MUS,155032
2016,MWI,4201170
2016,NAM,139334
2016,NER,1607
2016,NGA,635270
2016,RWA,225
2016,SDN,34752
2016,SEN,328
2016,SLE,693247
2016,SOM,1000
2016,SWZ,2412
2016,TGO,934353
2016,TUN,873533
2016,TZA,169459
2016,UGA,39566
2016,ZAF,13004201
2016,ZWE,6813831
2016,AFG,81687
2016,ARE,57798774
2016,AZE,2188925
2016,BGD,11841977
2016,CHN,363469598
2016,CYP,2520329
2016,GEO,95020573
2016,HKG,2797890
2016,IDN,23859035
2016,IND,69395025
2016,IRN,164894399
2016,IRQ,103373
2016,ISR,4665352
2016,JOR,174242
2016,JPN,32383726
2016,KAZ,676029
2016,KGZ,81455
2016,KHM,1870354
2016,KOR,16714635
2016,KWT,8546
2016,LAO,8454
2016,LBN,1042031
2016,LKA,1820036
2016,MAC,3697
2016,MMR,167180
2016,MYS,13064819
2016,NPL,24529
2016,OMN,207006
2016,PAK,3563100
2016,PHL,1427546
2016,PRK,49751
2016,PSE,123441
2016,QAT,414013
2016,SAU,7861275
2016,SGP,1126680
2016,SYR,605503
2016,THA,15208959
2016,TKM,4672107
2016,TUR,168950313
2016,UZB,1588532
2016,VNM,24349244
2016,YEM,126
2016,ALB,223992
2016,AND,11066
2016,AUT,18007666
2016,BEL,56966464
2016,BGR,31968587
2016,BIH,212434
2016,BLR,23203366
2016,CHE,37554827
2016,CZE,15097322
2016,DEU,160432875
2016,DNK,5158028
2016,ESP,25822836
2016,EST,9952151
2016,FIN,18879973
2016,FRA,52519518
2016,FRO,82174
2016,GBR,28011094
2016,GIB,66
2016,GRC,21302182
2016,HRV,1399115
2016,HUN,10777594
2016,IRL,9152524
2016,ISL,187652
2016,ITA,127396287
2016,LTU,4797005
2016,LUX,773365
2016,LVA,1559576
2016,MDA,1018441
2016,MKD,335363
2016,MLT,217708
2016,MNE,11729
2016,NLD,27996820
2016,NOR,1766801
2016,POL,36651336
2016,PRT,5873544
2016,ROU,12509639
2016,RUS,990575993
2016,SMR,669
2016,SRB,2222915
2016,SVK,4422129
2016,SVN,6921071
2016,SWE,13979921
2016,UKR,98887741
2016,VAT,2066
2016,AIA,129209
2016,BHS,2469
2016,BLM,3747
2016,BRB,14387
2016,CAN,11887012
2016,CRI,590801
2016,CUB,87074
2016,DMA,379
2016,DOM,128551
2016,GRD,10467
2016,GRL,1881
2016,GTM,14571
2016,HND,181312
2016,HTI,3263
2016,JAM,3048
2016,KNA,1304
2016,MEX,7627960
2016,NIC,10166
2016,PAN,72235
2016,SLV,155484
2016,TTO,25964
2016,USA,79103259
2016,ASM,2088
2016,AUS,2570652
2016,FJI,2553
2016,NIU,103
2016,NRU,633
2016,NZL,12832853
2016,ARG,9092968
2016,BOL,9421
2016,BRA,48856297
2016,CHL,1014367
2016,COL,295412
2016,ECU,8455565
2016,GUY,636
2016,PER,248323
2016,PRY,216513
2016,SUR,313
2016,URY,2366
